from_node,to_node,length_m,elevation_change,elevation_gain
739474127,10721102946,10.66265027739749,-0.09999999999999432,0.0
739474127,10721102945,8.407523126584568,-0.09999999999999432,0.0
739474127,739474126,8.73609735611202,0.0,0.0
739474128,10269783371,8.396410471978209,0.0,0.0
739474128,10721114630,10.308173386160604,-0.09999999999999432,0.0
739474128,10269783368,8.619120651235901,-0.09999999999999432,0.0
739474128,10721114631,10.353732100509461,-0.19999999999999574,0.0
739474131,739474132,8.699064838118847,0.0,0.0
739474131,916037137,104.80009370076448,0.3999999999999986,0.3999999999999986
739474131,461629500,179.623635708578,-4.300000000000001,0.0
739474131,10946112646,194.19385286025428,4.800000000000001,4.800000000000001
739474132,10946112654,3.276949164820251,0.0,0.0
739474132,739474131,8.699064838118847,0.0,0.0
739474132,10946112647,197.48934870482805,4.800000000000001,4.800000000000001
739474132,6397662166,58.346464320635505,-1.5,0.0
739479974,1484203409,106.39600834139563,-4.400000000000002,0.0
739479974,1303243780,54.80072886599283,0.5999999999999979,0.5999999999999979
739479974,1484203377,111.2918049131541,-0.5,0.0
908108395,908108431,20.460671530959246,1.0,1.0
908108395,908108566,17.028876441359955,-1.0,0.0
908108402,908108431,15.80895117139652,-1.7000000000000028,0.0
908108402,2267232082,87.26248435832359,-2.5,0.0
908108408,7924959736,6.675848350923785,-0.10000000000000142,0.0
908108408,7366852173,5.466761384712998,0.0,0.0
908108408,908108580,125.46793292959043,3.0,3.0
